payment_id,customer_id,amount,currency,payment_method,payment_status,failure_reason,attempt_number,previous_successes,previous_failures,customer_tenure_days,time_since_failure_minutes,historical_recovery_rate,recoverable_ground_truth,expected_recovery_action,simulated_recovery_outcome,simulated_recovered_amount,created_at
c4d73c80-5854-4ac3-a0b5-6074b976c3e1,4ddc5200-823d-431b-b6d7-468a6d73d98d,4196400,INR,NETBANKING,failed,NETWORK_ERROR,1,17,6,753,1164,0.7,TRUE,RETRY,SUCCESS,4196400,2026-08-30T00:57:50.045925
596f1bda-1d66-4ddb-b88f-f893089bd4f5,2a305466-024b-4342-98c0-5cb747dded24,1907000,INR,UPI,failed,BANK_TIMEOUT,2,7,3,770,1199,0.34,TRUE,RETRY,SUCCESS,1907000,2026-08-30T00:22:50.045934
cff7a8df-761e-45b1-80bf-c47106d3c8d7,81f58424-92af-4a4d-bf37-41c7ed554876,26000,INR,UPI,failed,NETWORK_ERROR,1,11,4,100,1304,0.48,TRUE,RETRY,FAILURE,0,2026-08-29T22:37:50.045944
b8d6cf40-0f9f-4bdc-a74f-b2a77a072cf6,03647acd-2c4e-4dea-bac2-df455b48ef72,1185500,INR,UPI,failed,CUSTOMER_ABANDONED,1,12,4,818,245,0.71,TRUE,PAYMENT_LINK,FAILURE,0,2026-08-30T16:16:50.045954
1a46efd4-cff6-4b24-a9f2-090db1196a28,7d7a117f-6afe-4335-8b1d-991c4d47e64e,4896100,INR,UPI,failed,NETWORK_ERROR,1,8,3,931,529,0.6,TRUE,RETRY,SUCCESS,4896100,2026-08-30T11:32:50.045963
552631d6-9307-4160-8cfc-b0cd7624df1c,e5ef5569-e153-4cc6-836f-8868cf6a97c0,2455800,INR,UPI,failed,INSUFFICIENT_FUNDS,2,15,8,132,334,0.57,FALSE,NO_ACTION,FAILURE,0,2026-08-30T14:47:50.045972
a53d9289-3a82-487e-bd3a-c86ff35461e5,2afb0bea-ebfb-49de-bc7e-7b11a9a2f9cd,4553400,INR,UPI,failed,BANK_TIMEOUT,1,6,0,733,860,0.61,TRUE,RETRY,SUCCESS,4553400,2026-08-30T06:01:50.045982
e3742607-9e7f-4bbc-9601-d3dd2e01caec,55908b2d-b602-42ac-ab25-0224e47f7fcd,3480800,INR,CARD,failed,BANK_TIMEOUT,1,2,0,286,1287,0.25,TRUE,RETRY,FAILURE,0,2026-08-29T22:54:50.045992
fc53bf73-bf31-4e02-88d4-cfdd23d815f0,9b4920b9-8e36-4197-ad4a-2f153c23fa28,2124200,INR,NETBANKING,failed,PAYMENT_EXPIRED,1,4,1,715,617,0.32,FALSE,NO_ACTION,FAILURE,0,2026-08-30T10:04:50.046002
8d25db88-2a4b-45b3-a0e2-a955de233160,9b2e79fc-d47a-49f4-90c1-788354303940,638000,INR,UPI,failed,NETWORK_ERROR,1,5,2,225,281,0.51,TRUE,RETRY,SUCCESS,638000,2026-08-30T15:40:50.046011
74722683-5694-422d-a41e-a310a4b9b521,db93aa4c-35e1-4857-8053-2d1829272b85,1078400,INR,UPI,failed,BANK_TIMEOUT,1,5,1,813,386,0.74,TRUE,RETRY,SUCCESS,1078400,2026-08-30T13:55:50.046022
ce0a0d9e-b5ec-4f56-a33b-03b2b4ba07cc,e44e5edc-8128-4377-b2cb-e874550b446d,3497100,INR,CARD,failed,CUSTOMER_ABANDONED,2,7,1,258,855,0.47,FALSE,NO_ACTION,FAILURE,0,2026-08-30T06:06:50.046033
35be7f51-6093-4a8c-8d15-f559f962e95b,ea0a90b2-115a-44f3-a8f1-4946d80d1be8,870000,INR,NETBANKING,failed,NETWORK_ERROR,1,7,1,111,743,0.21,TRUE,RETRY,FAILURE,0,2026-08-30T07:58:50.046043
9696703c-4c36-41bb-b7d5-a34327135bbf,56f575db-0250-4242-bf50-b4334a279a8c,2251600,INR,UPI,failed,NETWORK_ERROR,2,17,3,764,243,0.28,TRUE,RETRY,SUCCESS,2251600,2026-08-30T16:18:50.046052
e1d34a77-871d-4d95-837f-4e9a41f3df79,eba2f193-dc3f-410c-91af-42dd4e07a904,2024700,INR,UPI,failed,BANK_TIMEOUT,1,17,5,854,1415,0.71,TRUE,RETRY,SUCCESS,2024700,2026-08-29T20:46:50.046062
54c0a77d-f1c0-4620-8333-0b3dd77f2136,9f297c1d-e554-4630-9339-39fc0df5cba1,4973200,INR,UPI,failed,BANK_TIMEOUT,1,20,2,989,1352,0.51,TRUE,RETRY,SUCCESS,4973200,2026-08-29T21:49:50.046071
a472ec52-5fde-4cc7-8f17-7559cccb359e,2c4263fc-2944-4440-b32d-d7b651cd238b,293600,INR,UPI,failed,CUSTOMER_ABANDONED,2,13,4,565,254,0.84,TRUE,PAYMENT_LINK,FAILURE,0,2026-08-30T16:07:50.046081
afe4e6b9-bbd8-4439-a6db-ad44a513292c,eccc6c87-6d8e-49e4-b44b-109a29274ccb,4404800,INR,UPI,failed,BANK_TIMEOUT,2,17,6,714,569,0.86,TRUE,RETRY,SUCCESS,4404800,2026-08-30T10:52:50.046090
fc10c5bd-0a33-4e26-a79a-4fa7aba67d8b,e4b14294-74f7-4b6d-97bd-4a66961c1e87,4784600,INR,CARD,failed,INSUFFICIENT_FUNDS,1,8,1,364,1185,0.71,FALSE,NO_ACTION,FAILURE,0,2026-08-30T00:36:50.046099
3c2044e5-419d-47f9-bd4a-f4de3a488baa,56478ee2-aeed-4b2c-b52e-11072d7ab4a6,1265300,INR,WALLET,failed,BANK_TIMEOUT,2,8,2,801,9,0.88,TRUE,RETRY,SUCCESS,1265300,2026-08-30T20:12:50.046108
c5247871-9c90-402c-ac88-225f6a4d683a,d98e93c8-1c44-44d8-8b47-ffb93603e5c4,4648300,INR,UPI,failed,CUSTOMER_ABANDONED,1,17,0,283,1380,0.87,FALSE,NO_ACTION,FAILURE,0,2026-08-29T21:21:50.046119
a5c79797-c246-4892-bc5e-ab1dc568ed4b,845096a2-543f-4214-a79c-997c8a6607e7,2497800,INR,UPI,failed,INSUFFICIENT_FUNDS,1,20,5,908,644,0.2,FALSE,NO_ACTION,FAILURE,0,2026-08-30T09:37:50.046129
c82fc2d6-5bc2-4ef8-a708-d8921adc3928,3cc49d27-acbc-4fa3-a199-412da34acdc7,3259300,INR,CARD,failed,CUSTOMER_ABANDONED,1,18,4,22,84,0.17,TRUE,PAYMENT_LINK,SUCCESS,3259300,2026-08-30T18:57:50.046138
990ae485-2ecd-4ebc-9d2d-67a41f74e36c,a635ca62-1a3b-41f5-9632-1f572735441b,3944700,INR,CARD,failed,CUSTOMER_ABANDONED,2,9,1,168,463,0.54,TRUE,PAYMENT_LINK,FAILURE,0,2026-08-30T12:38:50.046147
28685704-181b-4d08-a4b8-6c9a71e2db60,00ae155e-942f-4bba-95f4-5a4c0ae9b097,466100,INR,NETBANKING,failed,PAYMENT_EXPIRED,3,1,2,223,753,0.24,FALSE,NO_ACTION,FAILURE,0,2026-08-30T07:48:50.046157
34377ea6-425a-4d38-a59e-a6e4016b2695,1fcbaa40-9e0f-4639-a737-e78d9bc71a15,4414600,INR,UPI,failed,NETWORK_ERROR,1,2,0,252,175,0.2,TRUE,RETRY,SUCCESS,4414600,2026-08-30T17:26:50.046166
6f378b67-be92-445e-a5b3-cb601cab8ac5,789749b6-a788-4b00-b693-c3c4dfc24b3b,4869000,INR,NETBANKING,failed,OTHER,1,16,4,655,408,0.37,TRUE,PAYMENT_LINK,FAILURE,0,2026-08-30T13:33:50.046176
6866eb5b-a2c7-4f04-9800-da3c7cb34942,fb620218-cb5a-44d5-8a91-398ecfb320c3,1536100,INR,CARD,failed,CUSTOMER_ABANDONED,1,8,2,170,1192,0.57,TRUE,PAYMENT_LINK,FAILURE,0,2026-08-30T00:29:50.046185
4e679a55-fd34-429b-b51c-a89c1fa8daed,a2163c1f-c49f-4652-823d-eeaa079412cd,2343700,INR,UPI,failed,INSUFFICIENT_FUNDS,1,13,2,212,993,0.51,FALSE,NO_ACTION,FAILURE,0,2026-08-30T03:48:50.046195
36b64fe4-4538-4167-8db1-093f67a5242b,120214db-7f68-463d-ad44-bf7396253ca9,718000,INR,UPI,failed,NETWORK_ERROR,1,3,1,622,276,0.12,TRUE,RETRY,FAILURE,0,2026-08-30T15:45:50.046204
c047c4ec-f812-4a24-8a1f-b16b7e7095c3,7040182b-cb5e-46f5-aa98-910c7af1f729,4454000,INR,UPI,failed,BANK_TIMEOUT,1,5,1,333,670,0.22,TRUE,RETRY,SUCCESS,4454000,2026-08-30T09:11:50.046215
a974a2a4-3544-4007-927e-6b75a236d144,8da87b2e-fa66-4628-a165-761c96110b47,4342400,INR,CARD,failed,CUSTOMER_ABANDONED,2,4,2,225,414,0.33,TRUE,PAYMENT_LINK,SUCCESS,4342400,2026-08-30T13:27:50.046225
b4ec9b3f-b349-4705-a8f4-d8844bd956a2,afdc2f54-d715-4445-8cbc-56b260e5fa03,2261900,INR,CARD,failed,INSUFFICIENT_FUNDS,1,1,0,47,65,0.89,TRUE,REMINDER,SUCCESS,2261900,2026-08-30T19:16:50.046234
e6edde1f-38e4-46d8-aa92-90304d39e95c,59fa2d4d-3b0e-40a6-85ef-5f7c9873930a,2071400,INR,NETBANKING,failed,NETWORK_ERROR,1,6,1,578,363,0.55,TRUE,RETRY,SUCCESS,2071400,2026-08-30T14:18:50.046243
bd95fd94-79c7-4a00-8b17-781c31fa27ad,20c6d2d4-3c68-4ec9-9f45-31a150767c88,1085700,INR,UPI,failed,BANK_TIMEOUT,2,18,3,989,999,0.71,TRUE,RETRY,SUCCESS,1085700,2026-08-30T03:42:50.046253
21e3e4f5-874a-4e05-a07b-1f3bdb785834,6e00be5b-e314-4402-a286-fdc3bc37f2f4,4501600,INR,UPI,failed,NETWORK_ERROR,1,15,0,883,321,0.51,TRUE,RETRY,SUCCESS,4501600,2026-08-30T15:00:50.046262
1b59675b-3d92-4d42-89c3-840167116a33,02547ff9-13b3-4ed1-8549-d0a83ac87a3e,4053100,INR,CARD,failed,CUSTOMER_ABANDONED,1,17,3,929,126,0.12,FALSE,NO_ACTION,FAILURE,0,2026-08-30T18:15:50.046272
17f950d1-7ada-439c-b5af-2456b4cef488,51cc7b14-913a-4aa2-8bf5-5e432e4a4521,2411300,INR,UPI,failed,CUSTOMER_ABANDONED,1,17,3,761,1281,0.37,FALSE,NO_ACTION,FAILURE,0,2026-08-29T23:00:50.046282
1036d1b3-d8a2-41e0-ad4b-c10213f94669,a1597e6d-5104-4a58-a626-a3113a0ea545,2352000,INR,UPI,failed,BANK_TIMEOUT,1,10,0,635,481,0.62,TRUE,RETRY,FAILURE,0,2026-08-30T12:20:50.046292
cd45cd80-870e-48e5-8748-d2b3d666c553,7eb0d221-7157-4c50-a65d-5df9a8c4b977,2008200,INR,UPI,failed,BANK_TIMEOUT,1,10,1,581,77,0.47,TRUE,RETRY,SUCCESS,2008200,2026-08-30T19:04:50.046301
c9fc39ce-305c-4a40-8510-6ea282585f91,afb854f3-eb57-4094-948e-ca12fddcde8c,2770100,INR,UPI,failed,CUSTOMER_ABANDONED,1,19,1,330,649,0.4,TRUE,PAYMENT_LINK,SUCCESS,2770100,2026-08-30T09:32:50.046313
891f3943-6dfa-403f-b153-c7f436ebbe9f,b32f70c1-3271-4049-8eaf-663886b1fb42,3210500,INR,UPI,failed,CUSTOMER_ABANDONED,1,12,5,742,1030,0.75,TRUE,PAYMENT_LINK,SUCCESS,3210500,2026-08-30T03:11:50.046322
b6d3562e-f29a-4122-b51d-cc446e3af49f,277912ab-ca9c-42ed-925b-f78da767798c,2391100,INR,WALLET,failed,BANK_TIMEOUT,1,5,1,268,155,0.77,TRUE,RETRY,SUCCESS,2391100,2026-08-30T17:46:50.046331
d5f2532e-175e-471e-a1f7-9d6b09e17616,2a8fcac7-731f-4ca1-be4b-f99283dcc12e,1958500,INR,WALLET,failed,NETWORK_ERROR,1,6,2,364,189,0.67,TRUE,RETRY,SUCCESS,1958500,2026-08-30T17:12:50.046341
fc0f2215-a2fa-4d9c-bb23-c7ae61cee569,808c2925-9cc5-45d7-be68-96f0e0fccce4,450800,INR,UPI,failed,INSUFFICIENT_FUNDS,1,7,3,948,712,0.74,TRUE,REMINDER,SUCCESS,450800,2026-08-30T08:29:50.046351
721276c0-5acd-4aff-9c1f-7ec78aed3690,efc1b5a9-fdd0-43df-8d97-6856d4f255f6,1975400,INR,UPI,failed,INSUFFICIENT_FUNDS,1,2,0,480,824,0.3,FALSE,NO_ACTION,FAILURE,0,2026-08-30T06:37:50.046362
203131a3-7469-47ba-b2f4-5716b63281e0,5ebca925-3689-4484-98d7-8ba7ba1c7be2,3598500,INR,UPI,failed,BANK_TIMEOUT,2,12,2,149,383,0.56,TRUE,RETRY,FAILURE,0,2026-08-30T13:58:50.046374
7d86c639-d90a-43e1-a0fc-d6351f6d419d,d14ca03b-a1ac-467d-a68c-3dbf9d4919f4,3072400,INR,UPI,failed,INSUFFICIENT_FUNDS,2,13,4,544,889,0.85,FALSE,NO_ACTION,FAILURE,0,2026-08-30T05:32:50.046384
e3761698-f806-49bf-b7a5-835e0e16ea83,7b175984-64d5-44c9-ab44-491e6b3d66a0,3432700,INR,UPI,failed,NETWORK_ERROR,1,1,0,795,1404,0.71,TRUE,RETRY,SUCCESS,3432700,2026-08-29T20:57:50.046394
bd21488b-1b4b-4fac-899b-330fa47e9426,ddb4d83e-b10e-4519-b74f-ee362bbaeb4d,432200,INR,CARD,failed,PAYMENT_EXPIRED,1,0,0,995,588,0.0,FALSE,NO_ACTION,FAILURE,0,2026-08-30T10:33:50.046404
1d477cee-88b9-470a-81a0-4249545307cd,48350ba3-6495-460f-87a2-54e987cf8cf2,4511300,INR,CARD,failed,NETWORK_ERROR,1,4,1,708,394,0.12,TRUE,RETRY,SUCCESS,4511300,2026-08-30T13:47:50.046416
f1a6f206-4424-41c6-a082-dcfc867397c6,7f4d5c65-feab-4c22-9f3a-bc327d2da17c,3678800,INR,WALLET,failed,NETWORK_ERROR,3,17,8,828,414,0.23,TRUE,RETRY,SUCCESS,3678800,2026-08-30T13:27:50.046425
5d11ce49-d381-4f59-b1ca-85519c790f2c,efc1b5a9-fdd0-43df-8d97-6856d4f255f6,1830400,INR,CARD,failed,BANK_TIMEOUT,2,2,1,480,996,0.73,TRUE,RETRY,FAILURE,0,2026-08-30T03:45:50.046435
121b5aaa-8bdd-41ea-a08e-96ce36b045c6,3942584b-1938-4745-8eb9-174b0cb8941c,3952600,INR,UPI,failed,BANK_TIMEOUT,3,17,7,948,745,0.64,TRUE,RETRY,SUCCESS,3952600,2026-08-30T07:56:50.046444
ab1119f9-935c-45e9-8e25-d2e8e15f1c39,ae94b65f-b296-4556-aecd-c98b4563ee81,4756300,INR,CARD,failed,BANK_TIMEOUT,1,4,1,761,1025,0.85,TRUE,RETRY,FAILURE,0,2026-08-30T03:16:50.046454
a4418b25-e923-4e79-a85c-b14fa2930a4b,b5453ec5-2277-42dc-8b12-b55483ed9c5b,3452300,INR,UPI,failed,INVALID_PAYMENT_STATE,1,1,0,580,251,0.72,FALSE,NO_ACTION,FAILURE,0,2026-08-30T16:10:50.046464
91d74e1e-7ac3-490d-af27-599e371a4ddf,2d033817-818e-4a5e-8c60-56f3e36c5695,3839400,INR,CARD,failed,PAYMENT_EXPIRED,2,17,2,241,867,0.27,FALSE,NO_ACTION,FAILURE,0,2026-08-30T05:54:50.046474
01d816df-e790-44db-a6db-f041155349c4,e8ac92b8-0d01-4e8e-9fcf-f97927b9a7d7,1809200,INR,UPI,failed,BANK_TIMEOUT,1,14,2,308,1005,0.53,TRUE,RETRY,SUCCESS,1809200,2026-08-30T03:36:50.046483
1b22fe60-18f8-4a3a-9511-54105afc5e2d,cbae46be-c596-4dd8-8ed3-69c686213356,2787200,INR,UPI,failed,BANK_TIMEOUT,1,15,0,771,297,0.39,TRUE,RETRY,FAILURE,0,2026-08-30T15:24:50.046496
1b5e213b-2e2a-4d16-a79c-ecc5c4c77004,cc898428-2962-40f6-b1ba-93570c2dfe0d,4239600,INR,WALLET,failed,INSUFFICIENT_FUNDS,2,13,3,164,1357,0.74,FALSE,NO_ACTION,FAILURE,0,2026-08-29T21:44:50.046505
3c190853-8944-410f-8237-86998e168619,46ba47e2-47dc-4270-a76f-970ec07ff441,4411300,INR,UPI,failed,INSUFFICIENT_FUNDS,1,13,2,234,1435,0.39,FALSE,NO_ACTION,FAILURE,0,2026-08-29T20:26:50.046517
08d75c8e-49b2-4b6f-8686-334d3779a2fe,fb620218-cb5a-44d5-8a91-398ecfb320c3,3515500,INR,NETBANKING,failed,INVALID_PAYMENT_STATE,1,8,2,170,805,0.84,FALSE,NO_ACTION,FAILURE,0,2026-08-30T06:56:50.046527
c737f196-a859-4fde-bf06-890f65586e3a,9dd89a1c-ce92-4e93-a346-b875be3bbc51,601400,INR,NETBANKING,failed,CUSTOMER_ABANDONED,1,1,0,272,329,0.83,TRUE,PAYMENT_LINK,FAILURE,0,2026-08-30T14:52:50.046537
09b76ccd-d9bb-43c1-98a5-cfdffc72499c,6fb6d31e-eaac-4941-a0c6-1d7f6c42096c,4233300,INR,UPI,failed,BANK_TIMEOUT,2,15,1,394,1007,0.48,TRUE,RETRY,FAILURE,0,2026-08-30T03:34:50.046547
d85a129f-2a95-4573-8144-268f31d19053,d5e4a2c8-9db9-41b2-af9a-00330a552cb2,2778000,INR,NETBANKING,failed,PAYMENT_EXPIRED,2,12,4,710,1431,0.31,FALSE,NO_ACTION,FAILURE,0,2026-08-29T20:30:50.046556
3ad2e686-d314-4eaf-be0c-092dcf0487f4,4bd944b9-0a04-4dc8-aa9a-53271cb2539e,3956000,INR,CARD,failed,INSUFFICIENT_FUNDS,1,17,0,638,1424,0.12,FALSE,NO_ACTION,FAILURE,0,2026-08-29T20:37:50.046566
793a1991-caa6-49a8-861e-ec6bf1727597,7d477c86-4ecf-4f08-ad56-b8a3e8a5aab6,1214100,INR,CARD,failed,CUSTOMER_ABANDONED,1,0,0,845,821,0.0,FALSE,NO_ACTION,FAILURE,0,2026-08-30T06:40:50.046575
f95a078d-4d34-4c05-ad79-9c9c850a3d22,e6778ce5-aaeb-4310-b451-2bfc09f2d5d1,2066000,INR,UPI,failed,BANK_TIMEOUT,1,13,3,322,1330,0.71,TRUE,RETRY,SUCCESS,2066000,2026-08-29T22:11:50.046585
2e21d9f9-b9fe-468e-bf95-f68848bee770,a899680b-9cfe-4a50-86c7-65c04fd2fafb,2103200,INR,UPI,failed,INVALID_PAYMENT_STATE,1,10,3,303,356,0.65,FALSE,NO_ACTION,FAILURE,0,2026-08-30T14:25:50.046595
eccc9893-611c-4bd3-b645-26e03fbd7761,bbb85272-b191-471b-bf50-9b35a59966f9,1856700,INR,UPI,failed,NETWORK_ERROR,1,15,7,264,773,0.86,TRUE,RETRY,SUCCESS,1856700,2026-08-30T07:28:50.046605
ca395033-a688-4a99-86bd-32de18837733,1c27c696-8463-4017-8cef-a1c291cc7b3b,3670300,INR,CARD,failed,INSUFFICIENT_FUNDS,3,6,4,160,948,0.26,FALSE,NO_ACTION,FAILURE,0,2026-08-30T04:33:50.046616
ca788141-1a92-4e64-bfd4-a76d91186eff,f91551e1-4b40-4aab-9358-c35d66c59012,336200,INR,UPI,failed,NETWORK_ERROR,1,17,0,883,183,0.87,TRUE,RETRY,SUCCESS,336200,2026-08-30T17:18:50.046626
46a9bcaa-1578-48e3-a399-193c2c4c4ba8,718f11a5-949e-472e-8950-5d8beb144de8,4719300,INR,UPI,failed,CUSTOMER_ABANDONED,3,17,5,666,1380,0.5,FALSE,NO_ACTION,FAILURE,0,2026-08-29T21:21:50.046636
a7d85d49-92a9-4700-a40b-65fab56b4eaa,ede5f70f-2ba5-4e37-a331-c34303ed5d15,1258700,INR,NETBANKING,failed,PAYMENT_EXPIRED,1,1,0,609,1013,0.41,FALSE,NO_ACTION,FAILURE,0,2026-08-30T03:28:50.046647
2858e10b-8499-43b8-83c7-de911df12302,6b3fd0f4-3c9c-4752-ac39-ca80340748bb,3942700,INR,UPI,failed,PAYMENT_EXPIRED,2,18,6,430,388,0.43,FALSE,NO_ACTION,FAILURE,0,2026-08-30T13:53:50.046658
27f3b478-d0b3-4517-8c12-9dfa4728cedd,4bfc4cef-f2b3-49b0-b34f-ba6a4da77e09,198500,INR,UPI,failed,BANK_TIMEOUT,1,15,1,686,509,0.4,TRUE,RETRY,SUCCESS,198500,2026-08-30T11:52:50.046668
01eeae9d-1f6d-4b8f-a697-a9862256f5f2,53f7672d-0dfc-493b-a941-271680250615,3082800,INR,UPI,failed,NETWORK_ERROR,1,7,1,224,1407,0.27,TRUE,RETRY,SUCCESS,3082800,2026-08-29T20:54:50.046681
acf11323-47e1-430d-9b62-c40e3df994e8,6b629986-43aa-479a-84f8-6829f7566f7e,1689200,INR,UPI,failed,INSUFFICIENT_FUNDS,1,7,2,558,481,0.48,FALSE,NO_ACTION,FAILURE,0,2026-08-30T12:20:50.046692
b554c888-aaa5-42b5-9f6c-c809c5920246,fc30eb38-0e20-40d0-a14b-982c5f9d5bc1,4406000,INR,WALLET,failed,INSUFFICIENT_FUNDS,2,9,4,480,94,0.1,TRUE,REMINDER,SUCCESS,4406000,2026-08-30T18:47:50.046703
28f2a8ad-b715-4309-b9ae-5951a2bec80c,8e287bfe-3b13-4c85-8ca6-c3f3ebfeaf71,4409100,INR,UPI,failed,OTHER,1,13,2,66,1189,0.24,FALSE,NO_ACTION,FAILURE,0,2026-08-30T00:32:50.046716
8942dbd6-4226-4424-9356-d2e61083ad8f,f360ff73-35ad-4153-bbf5-96bc9bf1f744,2232800,INR,NETBANKING,failed,BANK_TIMEOUT,1,7,2,462,1087,0.45,TRUE,RETRY,SUCCESS,2232800,2026-08-30T02:14:50.046728
7ae8701e-79d8-4af9-8102-a8f58e4399c2,4ec8453a-d3c9-4de4-98d0-c29c109ba733,3281600,INR,NETBANKING,failed,PAYMENT_EXPIRED,2,6,3,707,881,0.33,FALSE,NO_ACTION,FAILURE,0,2026-08-30T05:40:50.046739
ad12d967-913a-406d-ab49-9721e7864bd6,fa0dcb44-ca2f-4d38-bdad-7159d0a74427,1738500,INR,UPI,failed,NETWORK_ERROR,1,13,4,41,1007,0.71,TRUE,RETRY,FAILURE,0,2026-08-30T03:34:50.046751
eb868115-b977-42ef-83f6-c3b5d5df535f,103bd111-2c36-4756-ac29-684bb4adc6e5,4182300,INR,CARD,failed,BANK_TIMEOUT,1,5,0,246,471,0.25,TRUE,RETRY,SUCCESS,4182300,2026-08-30T12:30:50.046761
49e2e0ec-f2fc-4eec-a943-caca97a9939c,1fc6c9e3-5f30-48dd-ba90-b28f6dc0ccf6,2870100,INR,UPI,failed,INVALID_PAYMENT_STATE,1,3,1,615,905,0.39,FALSE,NO_ACTION,FAILURE,0,2026-08-30T05:16:50.046772
7af6a3a5-67a5-4070-a265-ce012f1e1f75,7f4d5c65-feab-4c22-9f3a-bc327d2da17c,3009900,INR,UPI,failed,PAYMENT_EXPIRED,2,17,7,828,254,0.38,FALSE,NO_ACTION,FAILURE,0,2026-08-30T16:07:50.046782
ca8160b6-ea85-4951-8253-19c114e0e5b3,86a1554a-1d88-4b9f-b9b9-ec2edaf658c3,1193900,INR,CARD,failed,CUSTOMER_ABANDONED,2,15,2,40,1154,0.81,FALSE,NO_ACTION,FAILURE,0,2026-08-30T01:07:50.046793
332758a8-963b-4d34-9425-d171b7ca29a3,f54160e0-ddf8-4d23-9c5c-330e68fa9f62,37000,INR,UPI,failed,INSUFFICIENT_FUNDS,1,13,2,3,158,0.3,FALSE,NO_ACTION,FAILURE,0,2026-08-30T17:43:50.046803
f061f31f-1153-45af-bbf7-7fb151e3088c,949d08f5-697f-439a-94bd-f4b551cd6dca,2163800,INR,UPI,failed,CUSTOMER_ABANDONED,1,13,1,301,808,0.4,TRUE,PAYMENT_LINK,SUCCESS,2163800,2026-08-30T06:53:50.046814
594ddc44-2fc3-4ff2-871d-3edf9db6a000,6c1a75ca-f826-4b70-924b-9667d2c4b90b,1017700,INR,UPI,failed,NETWORK_ERROR,2,10,3,419,983,0.46,TRUE,RETRY,SUCCESS,1017700,2026-08-30T03:58:50.046826
e4b1c989-8a6e-434e-b92a-c7b045a04e0f,136cb37f-abb1-45d2-a78b-ee1702d33a00,2168900,INR,WALLET,failed,CUSTOMER_ABANDONED,3,3,3,755,666,0.86,TRUE,PAYMENT_LINK,FAILURE,0,2026-08-30T09:15:50.046838
98ccb080-2473-4c75-981d-be07cf8ebc4a,556546ed-5391-4054-b957-a59d9cf32272,3740000,INR,UPI,failed,INVALID_PAYMENT_STATE,2,8,4,936,580,0.36,FALSE,NO_ACTION,FAILURE,0,2026-08-30T10:41:50.046848
550fef9f-e660-414d-ad68-831969aa7b48,017d681a-c640-41ae-a787-68ffe48af576,3595800,INR,WALLET,failed,NETWORK_ERROR,1,7,2,143,365,0.29,TRUE,RETRY,SUCCESS,3595800,2026-08-30T14:16:50.046858
671f6775-9e4e-4691-bfc1-7c22a8400cce,cc898428-2962-40f6-b1ba-93570c2dfe0d,1374600,INR,UPI,failed,CUSTOMER_ABANDONED,1,13,2,164,1340,0.22,FALSE,NO_ACTION,FAILURE,0,2026-08-29T22:01:50.046867
6a778626-767c-443b-b33b-d8c727d5a7b0,f1051fb5-0072-41d7-94b2-5cc745b93df6,2843500,INR,CARD,failed,OTHER,3,10,6,303,1236,0.21,FALSE,NO_ACTION,FAILURE,0,2026-08-29T23:45:50.046877
bde44eec-ef07-42c2-bf51-a143869e47d7,2d033817-818e-4a5e-8c60-56f3e36c5695,2418100,INR,UPI,failed,NETWORK_ERROR,2,17,2,241,976,0.31,TRUE,RETRY,SUCCESS,2418100,2026-08-30T04:05:50.046886
f9247347-5315-4cdf-88d2-86e44a077ab8,90783ec7-4966-475d-9f05-93a4d79a7623,2423200,INR,CARD,failed,NETWORK_ERROR,1,18,5,404,83,0.51,TRUE,RETRY,SUCCESS,2423200,2026-08-30T18:58:50.046896
4d901aa4-1834-49c8-89a7-da8b112d9354,bcbf4e7f-6179-4ff0-a919-995f989b238f,4507300,INR,CARD,failed,OTHER,1,15,4,775,1326,0.52,FALSE,NO_ACTION,FAILURE,0,2026-08-29T22:15:50.046909
fdce7e60-422d-4271-8cdf-bf364bce7c70,ee712a50-81c9-491b-bb47-3402bd1e1f4c,528900,INR,NETBANKING,failed,NETWORK_ERROR,1,15,0,84,262,0.65,TRUE,RETRY,SUCCESS,528900,2026-08-30T15:59:50.046919
c1fa8bd3-da1f-49f9-a3c5-81fbb18b9b58,66982ecf-20f6-44a1-9469-269f083a6b63,1946400,INR,UPI,failed,INSUFFICIENT_FUNDS,3,14,3,139,1052,0.19,FALSE,NO_ACTION,FAILURE,0,2026-08-30T02:49:50.046928
ccea6370-4707-4b61-8d49-e77cb5a2c07e,949d08f5-697f-439a-94bd-f4b551cd6dca,3055100,INR,CARD,failed,INSUFFICIENT_FUNDS,1,13,1,301,522,0.57,TRUE,REMINDER,SUCCESS,3055100,2026-08-30T11:39:50.046939
51ce3b1c-c283-40c7-8285-8799ca5d878f,56470734-f20d-4ef3-9f5b-3ca8bca8bf51,4345700,INR,UPI,failed,CUSTOMER_ABANDONED,2,13,1,384,93,0.17,TRUE,PAYMENT_LINK,SUCCESS,4345700,2026-08-30T18:48:50.046949
3f87ef69-1809-4e56-9987-f7c85cdf4bf2,05be7f80-c95f-440a-b33a-72732a6926b5,4755400,INR,UPI,failed,CUSTOMER_ABANDONED,1,9,3,238,543,0.37,TRUE,PAYMENT_LINK,FAILURE,0,2026-08-30T11:18:50.046958
bcdbcae0-7c2e-46e3-a1dd-7abeb1bf88b3,a88d228f-5898-4da4-89e1-e953678649b7,1222900,INR,UPI,failed,OTHER,1,4,1,406,1380,0.19,FALSE,NO_ACTION,FAILURE,0,2026-08-29T21:21:50.046971
