payment_id,customer_id,amount,currency,payment_method,payment_status,failure_reason,attempt_number,previous_successes,previous_failures,customer_tenure_days,time_since_failure_minutes,historical_recovery_rate,recoverable_ground_truth,expected_recovery_action,simulated_recovery_outcome,simulated_recovered_amount,created_at
303a38b1-fff0-48bd-9a51-1021242b065c,260e29b4-26f7-4628-bbc3-20bef6822610,3128600,INR,NETBANKING,failed,INSUFFICIENT_FUNDS,2,15,2,498,1089,0.5,FALSE,NO_ACTION,FAILURE,0,2026-08-30T02:12:50.043101
bb7b3166-2e93-45f7-a16c-cbdf2ccf8e31,73672fd2-2561-4ffe-bd5b-b1357b0d2aaf,4331300,INR,UPI,failed,INSUFFICIENT_FUNDS,2,5,2,446,1390,0.62,FALSE,NO_ACTION,FAILURE,0,2026-08-29T21:11:50.043115
2d13380f-7b93-4bc1-959c-55ed3b76c076,1a3f5933-7318-4439-9690-75ddb528cc7e,294600,INR,CARD,failed,NETWORK_ERROR,3,16,9,476,988,0.73,TRUE,RETRY,SUCCESS,294600,2026-08-30T03:53:50.043131
591abd13-b333-44ec-9461-b2f483cf6d71,56470734-f20d-4ef3-9f5b-3ca8bca8bf51,4575900,INR,UPI,failed,NETWORK_ERROR,1,13,0,384,477,0.83,TRUE,RETRY,SUCCESS,4575900,2026-08-30T12:24:50.043147
aa8a266b-9acd-467c-b21b-9c714fc28e58,9b4920b9-8e36-4197-ad4a-2f153c23fa28,2688100,INR,UPI,failed,BANK_TIMEOUT,2,4,2,715,15,0.56,TRUE,RETRY,SUCCESS,2688100,2026-08-30T20:06:50.043161
bf64c377-421e-423e-8c94-1b8cfeb6e031,da8978dc-c692-494c-85f1-3ee69c5aeef5,1356200,INR,CARD,failed,NETWORK_ERROR,1,20,6,997,317,0.44,TRUE,RETRY,SUCCESS,1356200,2026-08-30T15:04:50.043173
25dddf31-f446-4acc-ae2e-04bcd97648ae,86f54dd5-a718-413c-ae50-961a873a33a7,2785800,INR,UPI,failed,INSUFFICIENT_FUNDS,4,6,3,103,814,0.7,FALSE,NO_ACTION,FAILURE,0,2026-08-30T06:47:50.043187
c2c457c0-63f8-4ea3-a306-d1277a56a577,e72877cf-d2ec-49a0-b270-33da92e97d2d,3664000,INR,UPI,failed,NETWORK_ERROR,1,4,1,257,520,0.89,TRUE,RETRY,FAILURE,0,2026-08-30T11:41:50.043200
ca2ce351-b769-42db-8237-d08828d6f55f,f0146588-b51a-4a5a-881f-7da8993287b8,4832000,INR,UPI,failed,INVALID_PAYMENT_STATE,1,14,2,556,471,0.46,FALSE,NO_ACTION,FAILURE,0,2026-08-30T12:30:50.043212
03790160-ad53-4e2a-bc92-1290e7fef04a,7507a41c-8c32-4bb5-89d4-5eea63c1b0d3,667100,INR,UPI,failed,NETWORK_ERROR,1,7,0,112,1128,0.59,TRUE,RETRY,SUCCESS,667100,2026-08-30T01:33:50.043224
2147b25f-38bb-48b5-9a16-8d43bef47a58,42369c65-bce3-488a-aa44-d3ccb23787a3,4177200,INR,UPI,failed,BANK_TIMEOUT,1,10,4,344,1230,0.45,TRUE,RETRY,SUCCESS,4177200,2026-08-29T23:51:50.043234
b9b820dd-6971-48c3-9fa4-76ab856d1521,9b8033e0-cf2a-4e94-ae66-3ca5d1774067,4001300,INR,UPI,failed,NETWORK_ERROR,4,1,3,94,1258,0.62,FALSE,NO_ACTION,FAILURE,0,2026-08-29T23:23:50.043245
c6aa01ba-b970-4fbd-8428-f556bacef5ce,6b629986-43aa-479a-84f8-6829f7566f7e,386500,INR,NETBANKING,failed,PAYMENT_EXPIRED,1,7,2,558,900,0.11,FALSE,NO_ACTION,FAILURE,0,2026-08-30T05:21:50.043258
3abc4c4a-d967-4652-b12f-100efc26392c,65704b21-f619-4109-a911-1bcbbf5a8255,3405700,INR,UPI,failed,BANK_TIMEOUT,1,1,0,570,1057,0.66,TRUE,RETRY,SUCCESS,3405700,2026-08-30T02:44:50.043269
c340baa8-5dd3-4537-9728-ab861235d991,ea1bce29-3c1f-4849-bd9f-88c93903f2cc,1577900,INR,CARD,failed,OTHER,1,3,1,6,566,0.72,TRUE,PAYMENT_LINK,SUCCESS,1577900,2026-08-30T10:55:50.043280
d3783741-8f8c-429b-a65b-7d552558c3c0,05be7f80-c95f-440a-b33a-72732a6926b5,1322700,INR,UPI,failed,CUSTOMER_ABANDONED,1,9,3,238,185,0.54,TRUE,PAYMENT_LINK,SUCCESS,1322700,2026-08-30T17:16:50.043290
7e5d3756-752f-4234-8a4c-c7b8f714dc50,f54160e0-ddf8-4d23-9c5c-330e68fa9f62,2291200,INR,UPI,failed,PAYMENT_EXPIRED,1,13,2,3,399,0.46,FALSE,NO_ACTION,FAILURE,0,2026-08-30T13:42:50.043301
983bcf68-f1e0-46e0-8204-fda3e25e3621,136cb37f-abb1-45d2-a78b-ee1702d33a00,1721100,INR,UPI,failed,INSUFFICIENT_FUNDS,1,3,1,755,1031,0.34,FALSE,NO_ACTION,FAILURE,0,2026-08-30T03:10:50.043312
50a01a52-390e-421a-9a83-9a6d468fb531,efc1b5a9-fdd0-43df-8d97-6856d4f255f6,3373800,INR,WALLET,failed,INVALID_PAYMENT_STATE,2,2,1,480,1178,0.3,FALSE,NO_ACTION,FAILURE,0,2026-08-30T00:43:50.043323
2b25ab80-13ce-4278-864f-95e21f215a3c,02547ff9-13b3-4ed1-8549-d0a83ac87a3e,3700700,INR,UPI,failed,BANK_TIMEOUT,1,17,3,929,940,0.65,TRUE,RETRY,FAILURE,0,2026-08-30T04:41:50.043334
797d89a2-7bda-47af-94cc-cc52017cb788,73672fd2-2561-4ffe-bd5b-b1357b0d2aaf,771900,INR,UPI,failed,NETWORK_ERROR,2,5,2,446,452,0.64,TRUE,RETRY,SUCCESS,771900,2026-08-30T12:49:50.043345
8e43ba82-752d-4d9a-964f-535408e0d5be,25d70699-845e-48e1-9e59-63e231f5facc,3394900,INR,UPI,failed,CUSTOMER_ABANDONED,1,2,0,626,589,0.17,TRUE,PAYMENT_LINK,FAILURE,0,2026-08-30T10:32:50.043356
c28d4ac4-2e6e-4947-9db4-f5371db0d58c,041b7649-2adf-496a-9878-df74171735c4,3644300,INR,NETBANKING,failed,NETWORK_ERROR,1,18,3,439,1175,0.32,TRUE,RETRY,SUCCESS,3644300,2026-08-30T00:46:50.043368
94ffe2f1-f7cf-42cd-948c-a68250a0a9dd,7ff02b8f-3220-4da4-8134-bfff13f523b0,1256200,INR,UPI,failed,BANK_TIMEOUT,2,16,5,465,544,0.27,TRUE,RETRY,SUCCESS,1256200,2026-08-30T11:17:50.043379
8ef04e01-7b7b-4977-be5f-11f14e19c078,50234046-3b5f-44e6-8a9e-9b64c932cb9f,2343200,INR,UPI,failed,BANK_TIMEOUT,3,8,4,22,1385,0.86,TRUE,RETRY,SUCCESS,2343200,2026-08-29T21:16:50.043390
29bcb447-8eb7-4626-9879-7ba09c07f261,f996e2bf-b718-4971-ab2d-ce34d5bdce57,3558600,INR,WALLET,failed,PAYMENT_EXPIRED,1,14,0,972,646,0.49,FALSE,NO_ACTION,FAILURE,0,2026-08-30T09:35:50.043400
871403b6-5422-4348-a41c-98c6a630ac09,3f927bc6-80b2-4602-bbdc-fa2790588c7c,3775100,INR,NETBANKING,failed,NETWORK_ERROR,4,15,8,111,1047,0.32,FALSE,NO_ACTION,FAILURE,0,2026-08-30T02:54:50.043411
d1872285-4d6e-4916-a1dc-e557058ab3ce,77cb34db-5ef2-4439-8308-aa51c18fc698,850400,INR,UPI,failed,CUSTOMER_ABANDONED,1,20,2,213,1108,0.13,FALSE,NO_ACTION,FAILURE,0,2026-08-30T01:53:50.043421
12d3a772-195b-4d82-85ac-484d6153afd6,ddb4d83e-b10e-4519-b74f-ee362bbaeb4d,4507900,INR,CARD,failed,NETWORK_ERROR,1,0,0,995,1062,0.0,TRUE,RETRY,SUCCESS,4507900,2026-08-30T02:39:50.043431
868903f0-0002-44ec-b33c-be1036c6da3e,874a6060-c809-46da-a3f7-3c3742ee0270,4427800,INR,UPI,failed,INSUFFICIENT_FUNDS,1,17,1,28,1255,0.79,FALSE,NO_ACTION,FAILURE,0,2026-08-29T23:26:50.043442
f84ee257-d235-4540-9035-f1040a2ec10f,dc3eecc3-0a3d-4c03-b03a-a282ae7801dd,1564100,INR,UPI,failed,OTHER,1,11,4,316,377,0.5,TRUE,PAYMENT_LINK,SUCCESS,1564100,2026-08-30T14:04:50.043452
0b6dcb17-8575-4d5c-ac21-43dc164a6e49,41a98a15-03c9-4050-84ec-b0318f98b532,2402500,INR,NETBANKING,failed,BANK_TIMEOUT,1,10,4,610,269,0.88,TRUE,RETRY,FAILURE,0,2026-08-30T15:52:50.043463
5d77601e-bd1a-4d6e-bb4e-a78f453325e5,2c67f74d-578e-444d-a301-dc12621e8800,1779100,INR,CARD,failed,INSUFFICIENT_FUNDS,2,17,4,880,402,0.22,TRUE,REMINDER,SUCCESS,1779100,2026-08-30T13:39:50.043476
9df5653d-a903-44eb-a163-3f295885769e,4277e34f-d80a-428b-ba7b-af34e41445ba,73800,INR,UPI,failed,NETWORK_ERROR,4,7,6,990,1292,0.51,TRUE,RETRY,FAILURE,0,2026-08-29T22:49:50.043486
6c315f69-085c-46db-b17c-ced566f93dd2,277912ab-ca9c-42ed-925b-f78da767798c,1654700,INR,UPI,failed,INSUFFICIENT_FUNDS,1,5,1,268,1415,0.23,FALSE,NO_ACTION,FAILURE,0,2026-08-29T20:46:50.043497
75b1618a-8301-49ad-bc7e-9a2966e1cce1,f1b159e7-f2ca-4dad-a9a8-609619495907,3133000,INR,CARD,failed,BANK_TIMEOUT,2,2,1,115,533,0.39,TRUE,RETRY,FAILURE,0,2026-08-30T11:28:50.043508
71ee9bf7-d149-447b-9a22-3e85f61d47f5,48350ba3-6495-460f-87a2-54e987cf8cf2,2265300,INR,UPI,failed,BANK_TIMEOUT,2,4,2,708,1241,0.26,TRUE,RETRY,SUCCESS,2265300,2026-08-29T23:40:50.043519
844a17b4-1f69-4691-bb48-f4863bdf471e,df4aa70e-4aa7-4aa4-8268-aec6d0bbdfc8,1875200,INR,UPI,failed,CUSTOMER_ABANDONED,1,7,0,870,916,0.81,FALSE,NO_ACTION,FAILURE,0,2026-08-30T05:05:50.043530
921a46b6-a852-43d9-bc61-b6db9b33ceb7,c2856fd8-4bcc-4438-9778-27126346aaed,3049200,INR,CARD,failed,BANK_TIMEOUT,1,14,2,837,691,0.44,TRUE,RETRY,SUCCESS,3049200,2026-08-30T08:50:50.043541
edba816c-8770-4e49-a308-75e77ce63699,cda40bb8-870c-43bf-9df9-cefdb034147d,477500,INR,UPI,failed,NETWORK_ERROR,1,19,5,391,1338,0.33,TRUE,RETRY,SUCCESS,477500,2026-08-29T22:03:50.043551
f5e2de0e-7947-4f01-b3e9-5de5c0d9d7b5,5a3f4a30-649b-4b70-ba0d-5c44c043fa49,2925600,INR,CARD,failed,OTHER,2,19,8,417,1067,0.87,FALSE,NO_ACTION,FAILURE,0,2026-08-30T02:34:50.043562
9992f544-fc16-41fc-8a14-2e3027bdcc24,eccc6c87-6d8e-49e4-b44b-109a29274ccb,161300,INR,UPI,failed,BANK_TIMEOUT,1,17,5,714,1436,0.7,TRUE,RETRY,SUCCESS,161300,2026-08-29T20:25:50.043573
945e0ebb-942c-4d01-aeaa-3ef9badb0ad2,949d08f5-697f-439a-94bd-f4b551cd6dca,428000,INR,NETBANKING,failed,NETWORK_ERROR,1,13,1,301,814,0.52,TRUE,RETRY,SUCCESS,428000,2026-08-30T06:47:50.043586
fb13bb04-9f45-4c95-ae61-fa108c91831c,50234046-3b5f-44e6-8a9e-9b64c932cb9f,1027600,INR,UPI,failed,OTHER,1,8,2,22,470,0.3,TRUE,PAYMENT_LINK,SUCCESS,1027600,2026-08-30T12:31:50.043598
b7f14b51-62d3-4eb9-a158-5f9dcc3ef3ee,f02c2f8e-bab0-470c-95a6-16eeb54b25c1,3462000,INR,CARD,failed,BANK_TIMEOUT,1,16,3,922,667,0.79,TRUE,RETRY,FAILURE,0,2026-08-30T09:14:50.043608
e015c128-d97c-4bb4-8454-9ccca2fcefc2,656c2a7c-b513-4063-be34-93137ec6ae52,1795200,INR,UPI,failed,BANK_TIMEOUT,3,13,4,126,1105,0.24,TRUE,RETRY,SUCCESS,1795200,2026-08-30T01:56:50.043619
21e9ff82-db80-498b-900f-1533fa5e88ae,1a9967e0-8650-4d29-8e72-335e9937a529,3706100,INR,UPI,failed,INSUFFICIENT_FUNDS,1,1,0,564,712,0.49,FALSE,NO_ACTION,FAILURE,0,2026-08-30T08:29:50.043631
a1d5b7b6-9ae9-4219-804e-c3d7055c9c43,68c3ef8b-0f8d-462d-99ed-6571d6b81be6,2905700,INR,UPI,failed,NETWORK_ERROR,1,0,0,567,22,0.0,TRUE,RETRY,FAILURE,0,2026-08-30T19:59:50.043642
7ea0e819-2b2c-4aae-b8f0-f0e7861022ab,a557a40b-c470-46f7-8b81-8d6f8b3d00f2,903200,INR,UPI,failed,NETWORK_ERROR,1,11,0,242,1008,0.86,TRUE,RETRY,SUCCESS,903200,2026-08-30T03:33:50.043653
aa406451-6e0d-4c04-82ee-7e1bdd44d652,c64228e0-b472-424e-a2d3-e7ed04575bbd,1929600,INR,UPI,failed,CUSTOMER_ABANDONED,1,10,1,466,387,0.43,TRUE,PAYMENT_LINK,SUCCESS,1929600,2026-08-30T13:54:50.043663
3fcf6aee-2034-480b-980a-b336cca3b9fd,24e6a4a5-c6c3-4202-85ac-b9790cf8d18a,4695400,INR,CARD,failed,NETWORK_ERROR,1,14,0,550,539,0.16,TRUE,RETRY,SUCCESS,4695400,2026-08-30T11:22:50.043674
eca9fbbf-646f-444a-a7dc-e939cf958b30,bbb85272-b191-471b-bf50-9b35a59966f9,4028700,INR,CARD,failed,CUSTOMER_ABANDONED,1,15,7,264,1090,0.75,FALSE,NO_ACTION,FAILURE,0,2026-08-30T02:11:50.043685
fe159237-5fc1-4393-ac90-ea740248bef4,201ab8e9-22b7-477c-b4eb-ec68560d07bf,458600,INR,UPI,failed,BANK_TIMEOUT,1,11,0,661,1266,0.46,TRUE,RETRY,SUCCESS,458600,2026-08-29T23:15:50.043700
72cecf27-0bc5-49db-9146-9644bf4d8d44,24710801-c546-4811-8842-593dfe394097,137100,INR,UPI,failed,OTHER,1,16,2,308,210,0.33,FALSE,NO_ACTION,FAILURE,0,2026-08-30T16:51:50.043712
bd0a342b-0f6f-47f7-8287-d06604f9e0b7,29ef9c75-b533-412c-88c6-30decc6d36ea,4775100,INR,UPI,failed,BANK_TIMEOUT,1,1,0,553,445,0.37,TRUE,RETRY,FAILURE,0,2026-08-30T12:56:50.043727
c5e5938a-c542-4ce3-b658-f77c8045a18f,41a98a15-03c9-4050-84ec-b0318f98b532,3048800,INR,CARD,failed,BANK_TIMEOUT,1,10,4,610,300,0.14,TRUE,RETRY,SUCCESS,3048800,2026-08-30T15:21:50.043738
f4fd23f6-2d09-4e67-9c34-4dda892ca39e,98327b26-cadd-4b13-a456-0a476dbf1894,1200100,INR,UPI,failed,PAYMENT_EXPIRED,2,1,1,580,26,0.2,FALSE,NO_ACTION,FAILURE,0,2026-08-30T19:55:50.043749
7aec25b3-120f-4b4a-8969-847719a36ddc,ace77ee0-fbf5-431b-9ee4-a5cd7f5f26f2,2531800,INR,CARD,failed,NETWORK_ERROR,2,4,2,342,69,0.26,TRUE,RETRY,SUCCESS,2531800,2026-08-30T19:12:50.043760
edf1eadb-155c-47ba-8983-a01ce8e1ad17,66ef52b9-1922-4b27-be38-f9e7fec9e872,1376000,INR,UPI,failed,CUSTOMER_ABANDONED,1,9,2,511,662,0.23,TRUE,PAYMENT_LINK,SUCCESS,1376000,2026-08-30T09:19:50.043771
f478d2b4-4089-4f0d-9609-d6b2acdfbe27,fc384e99-83d2-4531-8647-e9bc42f5cc3f,3423900,INR,UPI,failed,NETWORK_ERROR,1,14,2,491,739,0.81,TRUE,RETRY,SUCCESS,3423900,2026-08-30T08:02:50.043781
48c5ff29-e36c-4b33-9524-160a68e5578d,9184fbba-c20d-4570-bff2-aab5aa3b651e,1556400,INR,CARD,failed,NETWORK_ERROR,1,9,1,852,566,0.57,TRUE,RETRY,SUCCESS,1556400,2026-08-30T10:55:50.043792
a804de85-9d24-4b78-a55d-d644c4058326,1bdbaa5e-f97d-42f1-91c5-9b8926c6f3a6,3818100,INR,CARD,failed,NETWORK_ERROR,1,7,3,876,761,0.72,TRUE,RETRY,SUCCESS,3818100,2026-08-30T07:40:50.043803
5ab99a21-eee9-463c-b1a0-00b063f11501,a0e9c5c7-44c4-48ac-9b70-1ba4698b2057,4064300,INR,UPI,failed,OTHER,2,17,5,458,123,0.15,TRUE,PAYMENT_LINK,SUCCESS,4064300,2026-08-30T18:18:50.043815
8d8e9911-6bb8-4a27-b7bd-14e9bad6b058,a899680b-9cfe-4a50-86c7-65c04fd2fafb,713800,INR,UPI,failed,BANK_TIMEOUT,4,10,6,303,1321,0.71,TRUE,RETRY,SUCCESS,713800,2026-08-29T22:20:50.043844
12685b3f-22f4-4d2e-b735-8d0ec6d8c774,45ab77c1-e02a-4aec-83d4-108769233cf0,149900,INR,CARD,failed,NETWORK_ERROR,1,1,0,59,81,0.49,TRUE,RETRY,SUCCESS,149900,2026-08-30T19:00:50.043866
1169db3c-d2cb-4631-b996-98cf35e79e25,9afa39dc-ab58-4a40-876a-1b9344ff9ad3,3221800,INR,UPI,failed,BANK_TIMEOUT,1,13,0,877,960,0.32,TRUE,RETRY,FAILURE,0,2026-08-30T04:21:50.043878
6c767233-b0fd-4c96-8147-9e7d5cbefbb5,6e00be5b-e314-4402-a286-fdc3bc37f2f4,1060800,INR,UPI,failed,BANK_TIMEOUT,1,15,0,883,540,0.53,TRUE,RETRY,FAILURE,0,2026-08-30T11:21:50.043889
daae3616-f4ad-4aaf-bd08-cdfae029bb83,3f537f10-42f0-4655-a580-1d1372d08f1e,2494000,INR,CARD,failed,INVALID_PAYMENT_STATE,1,6,0,971,746,0.72,FALSE,NO_ACTION,FAILURE,0,2026-08-30T07:55:50.043899
67408d94-f086-4a12-aa26-5dc88da11e4d,2c67f74d-578e-444d-a301-dc12621e8800,425100,INR,CARD,failed,INSUFFICIENT_FUNDS,1,17,3,880,1074,0.65,FALSE,NO_ACTION,FAILURE,0,2026-08-30T02:27:50.043910
9922b003-99e1-4297-afed-c346c14edad9,747b98f5-917d-4c0c-b0e7-e51db8f874f6,4027600,INR,UPI,failed,NETWORK_ERROR,1,11,2,442,198,0.52,TRUE,RETRY,FAILURE,0,2026-08-30T17:03:50.043920
4c6fe609-f6e3-4db8-b23d-619ccef70223,47e5b315-f681-454b-bfd4-603638858be5,1180700,INR,NETBANKING,failed,BANK_TIMEOUT,1,20,3,409,203,0.13,TRUE,RETRY,SUCCESS,1180700,2026-08-30T16:58:50.043930
e79fbc7b-433d-48e3-be57-67869d98508f,c8b22318-d2e6-4eef-9451-74fe4eb07de1,3456000,INR,CARD,failed,INSUFFICIENT_FUNDS,1,8,1,607,453,0.58,FALSE,NO_ACTION,FAILURE,0,2026-08-30T12:48:50.043940
3bde8d55-70a4-4000-9391-ca8040b0840b,65704b21-f619-4109-a911-1bcbbf5a8255,1377900,INR,CARD,failed,OTHER,2,1,1,570,959,0.74,FALSE,NO_ACTION,FAILURE,0,2026-08-30T04:22:50.043953
cc083563-9966-4204-9c10-2a9db93ed385,203f2a92-e138-46d1-a5d7-6af3adeab121,4882400,INR,NETBANKING,failed,NETWORK_ERROR,1,20,6,591,120,0.76,TRUE,RETRY,SUCCESS,4882400,2026-08-30T18:21:50.043963
1123fb88-1151-4dbb-9dbb-bb84d7e91281,017d681a-c640-41ae-a787-68ffe48af576,2001600,INR,UPI,failed,BANK_TIMEOUT,1,7,2,143,208,0.68,TRUE,RETRY,SUCCESS,2001600,2026-08-30T16:53:50.043973
f4ef5c0b-64c2-40fb-9308-7cbc57658e4e,e44e5edc-8128-4377-b2cb-e874550b446d,4314900,INR,UPI,failed,INSUFFICIENT_FUNDS,1,7,0,258,1144,0.43,FALSE,NO_ACTION,FAILURE,0,2026-08-30T01:17:50.043983
eb629f07-9580-4b0e-8301-ac0723258ab1,d1e44f10-ee7a-49cb-aab7-ee20949abe40,3788500,INR,UPI,failed,NETWORK_ERROR,1,8,1,323,214,0.23,TRUE,RETRY,SUCCESS,3788500,2026-08-30T16:47:50.043993
54707335-9dc5-4dba-940e-119be9638144,11e0caee-35cc-4634-9ba2-af538792c7e6,4319200,INR,UPI,failed,OTHER,1,14,3,330,722,0.82,FALSE,NO_ACTION,FAILURE,0,2026-08-30T08:19:50.044004
473eb9c6-69e4-4ce3-b6c5-a69ce9022da4,35da0ef5-0af6-43f0-bb40-47dd80d089b0,2446100,INR,UPI,failed,INSUFFICIENT_FUNDS,2,17,2,303,663,0.59,TRUE,REMINDER,SUCCESS,2446100,2026-08-30T09:18:50.044014
7a160779-ed37-4c00-8dfc-3d227b9cc2e9,6fb6d31e-eaac-4941-a0c6-1d7f6c42096c,3616000,INR,NETBANKING,failed,BANK_TIMEOUT,3,15,2,394,917,0.87,FALSE,NO_ACTION,FAILURE,0,2026-08-30T05:04:50.044024
7a6f3d46-b40b-42fb-adfa-183a0f38f658,141b7591-375e-4d66-8be0-c844a7503823,1874300,INR,UPI,failed,INSUFFICIENT_FUNDS,4,20,9,301,619,0.11,FALSE,NO_ACTION,FAILURE,0,2026-08-30T10:02:50.044034
c5a38010-1a55-4521-830e-ae3705b27325,e8ac92b8-0d01-4e8e-9fcf-f97927b9a7d7,2073700,INR,UPI,failed,PAYMENT_EXPIRED,1,14,2,308,566,0.84,FALSE,NO_ACTION,FAILURE,0,2026-08-30T10:55:50.044043
83bdf66f-4b82-4706-b28f-123ec7c801a7,df01a699-f8e7-4ec8-a7af-e089fff5cd99,3756100,INR,UPI,failed,BANK_TIMEOUT,1,18,8,305,284,0.31,TRUE,RETRY,SUCCESS,3756100,2026-08-30T15:37:50.044055
abc28dcc-1047-4c4e-9236-58b0fd57877b,48350ba3-6495-460f-87a2-54e987cf8cf2,1978000,INR,UPI,failed,NETWORK_ERROR,3,4,3,708,159,0.68,TRUE,RETRY,SUCCESS,1978000,2026-08-30T17:42:50.044065
b505b04a-cb49-4e5a-b732-c413da1d648e,ecbe7fa6-1448-4278-bb5b-ac3ed48a93bc,4529300,INR,CARD,failed,PAYMENT_EXPIRED,1,14,6,651,1316,0.34,FALSE,NO_ACTION,FAILURE,0,2026-08-29T22:25:50.044075
c68b5d96-ac0f-4639-99dc-78b9bd7b72f1,77cb34db-5ef2-4439-8308-aa51c18fc698,2510500,INR,UPI,failed,BANK_TIMEOUT,2,20,3,213,713,0.8,TRUE,RETRY,FAILURE,0,2026-08-30T08:28:50.044087
3f8db83b-7a7f-4d58-8cf4-be2eb14efa74,e5ef5569-e153-4cc6-836f-8868cf6a97c0,1495800,INR,CARD,failed,PAYMENT_EXPIRED,3,15,9,132,1299,0.72,FALSE,NO_ACTION,FAILURE,0,2026-08-29T22:42:50.044097
f7524dd3-8f2b-40ed-af7b-4911469881cd,e6778ce5-aaeb-4310-b451-2bfc09f2d5d1,3446500,INR,UPI,failed,INSUFFICIENT_FUNDS,1,13,3,322,1029,0.66,FALSE,NO_ACTION,FAILURE,0,2026-08-30T03:12:50.044106
25cd080a-bb24-4fc2-a1e9-7557315e5520,e2882e87-115a-4ec0-9fbb-75027c339e83,4804400,INR,WALLET,failed,OTHER,2,16,6,614,1179,0.5,FALSE,NO_ACTION,FAILURE,0,2026-08-30T00:42:50.044116
02c408cf-ec22-4d73-9407-50e683296b08,e704f1a5-a969-4f6d-b761-be01a4f24ad9,2594200,INR,UPI,failed,NETWORK_ERROR,1,6,1,676,101,0.54,TRUE,RETRY,SUCCESS,2594200,2026-08-30T18:40:50.044127
29183821-458f-4a50-b8be-590fc4503f5e,aa47c25a-6dfa-4071-b4b1-f1be09454080,4583500,INR,UPI,failed,BANK_TIMEOUT,1,13,1,975,1000,0.42,TRUE,RETRY,SUCCESS,4583500,2026-08-30T03:41:50.044137
b80749e5-8280-4137-a0f1-4eaca5251c26,59f160a1-e0eb-43b1-847f-5bb4ab0dd067,3445700,INR,UPI,failed,BANK_TIMEOUT,2,14,2,103,663,0.65,TRUE,RETRY,SUCCESS,3445700,2026-08-30T09:18:50.044147
e28c341d-8fba-413f-bb2e-8a942763ecb0,ad4e7135-0e9c-4167-90d4-a87a7b951592,2785700,INR,UPI,failed,BANK_TIMEOUT,1,13,3,280,1343,0.12,TRUE,RETRY,FAILURE,0,2026-08-29T21:58:50.044159
b189991b-b331-4c87-9614-1a1e85e16693,a789cd23-e75f-4ee6-85ea-c557bab47e75,2908000,INR,CARD,failed,NETWORK_ERROR,3,18,7,235,479,0.26,TRUE,RETRY,FAILURE,0,2026-08-30T12:22:50.044172
20c295ad-84a3-4389-9632-13b1bd3f07b4,201ab8e9-22b7-477c-b4eb-ec68560d07bf,572300,INR,UPI,failed,BANK_TIMEOUT,3,11,2,661,303,0.8,TRUE,RETRY,SUCCESS,572300,2026-08-30T15:18:50.044182
e8ccb5c7-8344-457b-a669-c1ec76b01b65,3713e628-af30-4c74-b2f7-e0c53e46941b,739200,INR,UPI,failed,NETWORK_ERROR,1,18,3,245,1102,0.27,TRUE,RETRY,FAILURE,0,2026-08-30T01:59:50.044193
1591bbc6-d813-4e79-b125-6d2ee2c95ecc,3f7bf40d-dfc5-4bee-89fe-8dcaa4d1458c,3175500,INR,CARD,failed,OTHER,1,18,2,13,1369,0.11,FALSE,NO_ACTION,FAILURE,0,2026-08-29T21:32:50.044203
3f84cac4-2ca6-4c82-83c5-c25f5ebb747f,2059387d-6e68-407d-9e8f-773d1565976a,3462400,INR,UPI,failed,BANK_TIMEOUT,1,20,8,121,1427,0.59,TRUE,RETRY,SUCCESS,3462400,2026-08-29T20:34:50.044213
7502095b-6b36-45d7-821f-e1a562d39349,6ad04306-55fc-4c8d-a4b9-2e6f8103f052,446400,INR,UPI,failed,BANK_TIMEOUT,2,1,1,433,1352,0.39,TRUE,RETRY,SUCCESS,446400,2026-08-29T21:49:50.044223
a8dd857d-f521-42fc-ac4b-60040fc01ddf,d599f809-3112-499b-91c4-86215467e0af,4265900,INR,UPI,failed,OTHER,1,2,0,764,204,0.82,FALSE,NO_ACTION,FAILURE,0,2026-08-30T16:57:50.044233
9b6d7e78-7c1d-4f9f-9b46-08ccafde0421,6b629986-43aa-479a-84f8-6829f7566f7e,3493600,INR,UPI,failed,BANK_TIMEOUT,3,7,4,558,1149,0.84,FALSE,NO_ACTION,FAILURE,0,2026-08-30T01:12:50.044243
3df940e5-2b4a-49f6-8448-b496ffab34cb,be2cbe60-d337-4d23-9375-4e09f6441ba7,3479500,INR,UPI,failed,NETWORK_ERROR,2,8,1,434,38,0.38,TRUE,RETRY,SUCCESS,3479500,2026-08-30T19:43:50.044253
6885b8c4-28d1-48a9-97ae-61ad1b196cc9,faa23153-ad6b-43ce-85e9-fd5b4741df00,3295000,INR,UPI,failed,BANK_TIMEOUT,1,8,0,138,793,0.81,TRUE,RETRY,SUCCESS,3295000,2026-08-30T07:08:50.044265
80efc276-ba1a-4b24-9ebc-7d221aeb5052,e4d84949-9b88-425b-9a90-5b6ea090a2ec,1846200,INR,UPI,failed,NETWORK_ERROR,1,12,2,67,282,0.17,TRUE,RETRY,FAILURE,0,2026-08-30T15:39:50.044275
a7eb0eb7-dc3b-4580-9035-f49f88ce3fdc,fa0dcb44-ca2f-4d38-bdad-7159d0a74427,4109400,INR,CARD,failed,NETWORK_ERROR,1,13,4,41,874,0.88,TRUE,RETRY,SUCCESS,4109400,2026-08-30T05:47:50.044287
